nvar_id,svar_name,nchar1,nchar2,nchar3,nchar4,nchar5,nchar6,nchar7,nchar8,nchar9,nchar10,nchar11,nchar12,nchar13,nchar14,nchar15,nchar16,nchar17,nchar18,nchar19,nchar20,nchar21,nchar22,nchar23,nchar24,nchar25,nchar26,nchar27,nchar28,nchar29,nchar30,nchar31,nchar32,nchar33,nchar34,nchar35,nchar36,nchar37,nchar38,m9,m15,m18,m27,m29,m30,m31,m32,m33
128,Galileo,5,1,0,1,5,7,3,3,5,1,1,1,1,1,3,1,1,5,1,0,0,7,1,2,3,9,3,1,7,7,5,7,7,3,1,3,1,1,84,63.8,18.2,135,40,9.39,3.69,7.13,3.17
129,Gallis,7,1,0,1,7,5,3,3,9,1,1,1,1,1,1,1,1,5,1,0,0,5,1,2,3,9,5,1,3,7,3,7,3,5,1,3,0,1,103,59.8,15.6,145,22.31,9.67,2.42,7.31,2.05
130,Galo,5,1,0,1,7,7,3,5,5,1,1,1,9,5,5,1,1,3,1,0,0,7,6,2,3,7,7,2,3,7,3,7,3,5,6,3,1,1,107,75.8,14,150,21.3,8.99,2.6,6.87,2.13
131,Gange,7,1,0,1,5,5,1,1,9,1,1,1,7,5,3,1,1,5,9,3,5,1,5,3,5,9,7,2,5,7,3,7,3,5,1,3,2,3,100,68,18.2,155,29.2,10.16,2.52,7.91,2.22
132,Garda,3,1,0,1,7,5,3,5,9,1,1,1,1,1,5,1,1,5,1,0,0,1,1,2,3,9,7,2,7,7,7,7,7,2,1,3,2,1,100,85.2,20,150,47.99,9.36,4.22,7.06,3.58
133,Gavina,5,1,0,1,5,7,3,3,9,1,1,1,1,1,1,1,1,5,1,0,0,7,1,2,3,5,9,2,5,5,5,5,7,2,1,3,1,1,113,55.8,14.4,162,32.06,7.72,3.57,5.7,3.07
134,Gemini,5,1,0,1,7,3,5,7,5,1,1,1,7,5,1,1,1,5,1,0,0,5,5,3,3,5,3,2,5,7,3,7,3,5,1,3,2,1,95,60,19.6,130,30.35,10.16,2.53,8.04,2.24
135,Genio,5,1,0,1,7,5,3,5,5,1,1,1,1,1,5,1,1,5,1,0,0,1,1,2,3,7,7,2,7,7,7,7,7,3,1,3,1,1,98,90,17.3,146,37.51,9.17,3.77,6.81,3.25
136,Giada,5,1,0,1,7,5,1,1,9,1,1,1,1,1,3,1,1,5,1,0,0,1,1,3,5,5,7,2,3,7,3,7,3,5,1,3,2,1,102,70.8,18,155,24.94,9.68,2.31,7.6,2.09
137,Giano,5,1,0,1,3,5,3,5,3,1,1,1,1,1,3,1,1,5,1,0,0,1,1,3,5,9,3,2,5,7,3,7,3,5,1,3,1,3,82,61.8,18.2,132,26.83,10.27,2.51,7.65,2.16
138,Gigante Vercelli,5,1,0,1,7,5,3,5,5,1,1,5,9,5,9,1,1,7,9,1,5,9,6,3,5,9,7,4,7,7,7,7,7,3,1,3,0,1,91,104,21,153,37.11,8.83,3.95,6.76,3.27
139,Giglio,5,1,0,1,3,3,1,3,5,1,1,1,7,5,3,1,1,5,1,0,0,1,5,2,3,3,4,2,5,7,3,7,3,5,1,3,2,3,90,54.53,15.4,135,31.68,10.2,2.6,7.9,2.4
140,Giove,5,1,0,1,7,3,1,3,9,1,1,1,7,1,3,1,1,5,9,2,3,1,4,3,3,5,7,2,5,7,3,7,3,5,1,3,2,1,101,63.4,19.4,160,29.88,10.5,2.48,8.22,2.21
141,Gladio,5,1,0,1,5,3,3,3,5,1,1,1,3,1,3,1,1,5,1,0,0,1,4,3,3,7,3,1,3,7,3,7,3,5,1,3,2,1,90,57.8,18.6,130,23.39,9.23,2.43,7.1,2.15
142,Gleva,7,1,0,1,3,5,3,3,9,1,1,1,1,1,1,1,1,3,1,0,0,1,1,2,1,5,9,2,7,5,5,5,7,2,1,3,1,1,105,47.8,13.2,170,35.2,7.67,3.68,5.73,3.2
143,Gloria,5,1,0,1,5,5,1,5,3,1,1,1,1,1,3,1,1,5,9,2,1,7,1,3,3,7,5,2,7,7,7,7,7,3,1,3,1,1,86,61.07,14.4,139,41.46,9.3,3.9,6.8,3.3
144,Golden,5,1,0,1,5,5,1,3,3,1,1,1,1,1,1,1,1,5,1,0,0,5,1,3,5,9,3,2,5,7,5,7,5,3,1,3,0,1,121,57.6,19.2,173,31.4,8.7,3.2,6.6,2.8
145,Graldo,5,1,0,1,5,5,3,5,5,1,1,1,9,5,5,1,9,5,1,0,0,1,6,2,3,9,3,2,3,7,3,7,3,5,1,3,2,1,90,88.2,17,130,22.2,8.88,2.36,6.9,2.12
146,Greppi,5,1,0,1,5,5,1,3,7,1,1,1,1,1,3,1,1,5,1,0,0,1,1,3,5,7,9,2,3,5,5,5,5,3,1,3,0,1,98,74.4,18.6,146,22.02,7.55,3.02,5.52,2.63
147,Guadiamar,5,1,0,1,7,3,3,5,9,1,1,1,1,1,3,1,1,7,9,2,5,1,1,3,3,9,9,2,5,5,5,5,5,2,1,3,1,1,106,69.6,22.6,162,30.7,8.08,3.41,5.7,2.93
148,Guara,5,1,0,1,5,5,3,3,3,1,1,1,1,1,3,1,1,5,1,0,0,9,1,3,5,9,7,2,7,5,7,5,7,2,1,3,1,1,103,72.4,17.2,158,41.4,8.05,3.81,6.01,3.22
149,Guixel,3,1,0,1,7,3,3,5,9,1,1,1,7,5,1,1,1,7,1,0,0,3,5,3,3,7,5,1,3,7,3,7,3,5,1,3,0,1,102,48.2,21.2,140,24.9,10.45,2.5,8,2.16
150,Hidalgo,7,1,0,1,7,7,3,3,5,1,1,3,7,1,3,1,1,5,1,0,0,1,5,3,3,7,7,2,5,7,3,7,3,5,1,3,1,1,119,60.4,19,159,26.7,9.3,2.52,7.02,2.21
151,Hispagrain,5,1,0,1,5,5,1,3,9,1,1,1,1,1,3,1,1,5,9,2,3,1,1,3,5,9,7,2,7,5,5,5,7,2,1,3,1,1,110,69.8,17.4,160,38.5,8.18,3.61,6.13,3.13
152,Ibis,5,1,0,1,3,5,3,3,9,1,1,3,5,1,5,1,1,5,1,0,0,7,4,2,1,9,9,2,5,5,7,5,7,2,1,3,2,1,105,82.2,16,165,33.42,7.68,3.78,5.62,3.2
153,Ilda,3,1,0,1,7,5,3,3,5,1,1,1,1,1,5,1,1,5,9,5,5,3,5,3,5,7,7,4,7,7,7,7,7,3,1,3,1,1,106,84.4,18.8,150,51.19,9.72,4.23,7.34,3.62
154,IR64,5,1,0,1,5,5,1,1,9,1,1,1,1,1,3,1,1,7,9,1,5,1,1,3,5,9,9,2,5,7,3,7,3,5,1,3,0,1,111,67.8,22.8,161,25.05,9.4,2.51,7,2.23
155,Ispaniki A,5,1,0,1,5,7,3,5,9,1,1,1,1,1,3,1,1,5,1,0,0,7,1,2,1,9,9,2,3,5,5,5,5,3,1,3,0,1,120,70.8,14.4,171,23.8,7.7,3.27,5.71,2.57
156,Italmochi,5,1,0,1,7,5,5,5,3,1,1,1,1,1,3,1,1,5,1,0,0,7,1,3,3,7,3,2,5,5,5,5,5,3,1,1,1,1,80,69,19.4,130,27.23,8.18,3.35,5.87,2.73
158,J Sendra,7,1,0,1,3,7,3,3,9,1,1,1,1,1,1,1,1,5,1,0,0,7,1,3,1,5,9,2,5,5,7,5,7,2,1,3,1,1,121,52,15.8,175,31.78,8.05,4,5.71,3.22
159,Jacinto,5,1,0,1,7,5,3,3,9,1,1,1,7,4,1,1,1,5,9,2,5,3,4,3,3,5,9,2,3,7,3,7,3,5,1,3,1,1,128,58.8,18.4,162,23,9.47,2.54,7,2.2
160,Jefferson,7,1,0,1,3,5,3,3,9,1,1,1,1,1,1,1,1,5,1,0,0,1,1,3,3,5,9,2,5,7,5,7,5,4,1,3,1,1,108,45.6,17.2,170,31.1,9.42,2.94,6.88,2.51
161,Kalliston,7,1,0,1,5,5,3,5,9,1,1,1,7,5,1,1,1,7,1,0,0,1,5,3,3,5,7,2,5,7,3,7,3,5,1,3,0,1,114,53.4,20.8,158,27.4,9.38,2.49,7.27,2.18
162,Karnak,5,1,0,1,7,7,3,3,9,1,7,7,7,1,5,1,1,7,9,5,9,5,4,3,5,9,7,3,5,7,7,7,7,3,1,3,2,1,100,82.6,21.4,160,37.72,9.43,3.83,7.12,3.26
163,King,5,1,0,1,7,3,3,5,5,1,1,1,1,1,3,1,1,5,9,3,3,1,1,3,5,7,5,1,5,7,3,7,3,5,1,3,1,1,92,72.1,17.5,140,25.34,9.5,2.6,7.1,2.2
164,Kir,5,1,0,1,7,5,3,3,9,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,3,7,7,2,5,5,5,5,5,3,1,3,0,1,112,78.4,17.6,159,26.1,8.44,3.07,6.22,2.6
165,Koral,5,1,0,1,7,5,5,5,3,1,1,1,1,1,7,1,1,5,1,0,0,5,1,3,5,9,5,2,5,7,5,7,5,4,1,3,1,1,93,98.6,19.8,142,29.63,9.08,3.1,6.73,2.61
167,Lady Wright,5,1,0,1,7,7,5,7,9,1,1,1,1,1,9,1,1,7,1,0,0,5,1,3,5,9,9,2,3,5,5,5,5,3,1,3,0,1,100,111.8,21.4,160,24.75,7.92,3.1,5.98,2.67
168,Lamone,7,1,0,1,5,7,3,3,5,1,1,1,7,1,3,1,1,5,1,0,0,3,6,3,3,9,5,2,3,7,3,7,3,5,1,3,2,1,90,69.4,19.8,138,23.75,9.29,2.63,7.16,2.29
169,Lampo,5,1,0,1,3,3,1,1,7,1,1,1,1,1,1,1,1,5,1,0,0,1,1,2,5,5,7,2,5,7,3,7,3,4,1,3,2,1,102,53,18,150,27.06,9.14,2.61,6.93,2.33
171,Leonardo bis,5,1,0,1,7,7,3,0,3,1,5,5,7,1,5,1,1,7,0,0,0,5,4,0,0,9,7,3,7,7,7,7,7,3,1,3,1,1,0,88.9,20.3,155,42.17,9.5,3.8,7.3,3.3
172,Libero,5,1,0,1,5,3,1,3,9,1,1,1,5,1,3,1,1,7,1,0,0,1,5,3,3,7,9,1,3,7,3,7,3,5,1,3,2,1,105,63.4,20.4,155,23.2,8.56,2.42,6.9,2.18
173,Libra,5,1,0,1,7,5,3,5,5,1,1,1,1,1,3,1,1,5,9,2,1,1,1,3,3,3,5,2,7,7,5,7,5,4,1,3,1,1,85,64.6,16,138,36.42,10,3.1,7.4,2.7
174,Lido,5,1,0,1,5,5,3,3,3,1,1,1,1,1,3,1,1,5,1,0,0,5,1,2,3,9,3,2,3,5,5,5,5,3,1,3,1,1,98,72.2,20,135,24.16,8.28,3.08,6.11,2.61
175,Lince,5,1,0,1,7,7,3,5,5,1,1,1,7,5,3,1,1,5,1,0,0,5,5,3,3,3,5,2,5,7,5,7,5,3,1,3,1,1,85,58.62,15.7,135,34.65,9.1,3.3,6.9,2.8
176,Lomellino,5,1,1,1,7,5,5,5,5,1,1,1,5,1,3,1,1,5,1,0,0,5,4,3,3,3,5,2,5,5,7,5,7,2,1,3,1,1,87,65.4,17,141,33.28,7.66,3.79,5.54,3.27
177,Loto,5,1,0,1,3,3,5,5,3,1,1,1,1,1,3,1,1,3,1,0,0,3,1,2,1,7,3,2,5,7,5,7,5,3,1,3,1,1,82,61.5,13.7,125,33.24,9,3.4,6.6,3
178,Lucero,5,1,0,1,7,7,3,3,7,1,1,1,1,1,7,1,1,7,1,0,0,5,1,3,5,9,5,2,5,3,5,3,7,2,1,3,0,1,96,94,20.8,136,29.36,7.11,3.61,5.19,3.11
179,Luna Cl,3,1,0,1,3,7,3,3,5,1,1,1,1,1,3,1,1,5,1,0,0,1,1,3,3,5,3,2,5,7,5,7,5,4,1,3,1,1,85,57.76,17,135,30.42,9.1,3.1,6.9,2.7
180,Luxor,3,1,0,1,5,7,3,3,7,1,1,1,1,1,5,1,1,3,1,0,0,7,1,2,1,7,7,1,5,7,5,7,5,3,1,3,1,1,92,78.1,13.3,146,33.04,8.7,3.5,6.5,3
181,Magic,5,1,0,1,7,7,3,5,1,1,1,1,5,1,3,1,1,5,1,0,0,5,4,3,5,9,3,2,5,3,7,5,7,2,1,3,1,1,101,73.8,19.4,146,31.33,7.48,3.72,5.52,3.17
182,Makedonia,7,1,0,1,5,5,3,5,9,1,1,1,1,1,3,1,1,5,1,0,0,5,1,2,1,7,9,2,5,5,5,5,5,3,1,3,0,1,118,63,14.4,172,26.7,7.82,3.21,5.76,2.76
183,Mantova,3,1,0,1,7,7,3,5,7,1,1,1,1,1,5,1,1,5,1,0,0,5,1,3,5,9,7,2,5,7,5,7,5,4,1,3,0,1,95,86.6,19.8,147,29.54,9.45,3.29,7.06,2.69
184,Mar,3,1,0,1,5,5,3,5,9,1,1,1,7,1,3,1,1,5,1,0,0,1,5,3,3,5,9,2,5,7,3,7,3,5,1,3,1,1,132,68.6,17.6,176,30.79,9.94,2.62,7.77,2.33
185,Maratelli,5,1,0,1,7,5,3,3,3,1,1,1,1,1,5,1,1,5,1,0,0,5,1,3,3,9,5,2,5,5,7,5,7,2,1,3,1,1,82,83.6,18.4,145,31.31,7.98,3.83,5.77,3.2
186,Mare Cl,5,1,0,1,7,5,3,3,6,1,1,1,7,5,3,1,1,5,1,0,0,1,6,3,3,5,6,2,5,7,3,7,3,5,1,3,2,1,100,55,15.9,145,26.74,9.6,2.4,7.6,2.2
187,Marisma,5,1,0,1,5,5,3,3,9,1,1,1,1,1,3,1,1,5,1,0,0,1,1,3,5,9,9,2,5,7,5,7,5,4,1,3,1,1,112,64.2,19,171,33.2,9.28,3.16,6.93,2.67
188,Marte,7,1,0,1,3,7,3,3,5,1,1,1,1,1,5,1,1,5,1,0,0,7,1,2,3,7,5,2,5,3,5,3,5,2,1,3,1,1,90,79.4,16.2,143,25.98,6.92,3.49,5.06,2.98
189,Maso,5,1,0,1,7,5,3,3,9,1,1,1,1,1,3,1,1,7,1,0,0,1,1,3,5,9,9,2,7,7,5,7,7,3,1,3,1,1,106,67.8,20.4,170,35.1,8.63,3.66,6.5,3.14
190,Mercurio,5,1,0,1,5,3,5,5,3,1,1,1,1,1,3,1,1,5,1,0,0,1,1,3,3,5,5,2,5,7,3,7,3,5,1,3,2,1,94,60.4,19.4,150,29.17,10.2,2.43,8.12,2.16
191,Minima,5,1,0,1,7,5,3,3,9,1,1,1,5,5,3,1,1,5,1,0,0,1,4,3,5,5,9,2,5,7,3,7,3,5,1,3,2,1,127,71.2,19.8,171,27.58,10.02,2.41,7.65,2.18
192,Mistik,5,1,0,1,7,5,3,3,9,1,1,1,7,1,5,1,1,5,1,0,0,5,4,3,3,7,9,3,5,7,5,7,5,4,1,3,0,1,110,76,16.8,161,28.8,8.56,3.12,6.55,2.61
193,Mistral,3,1,0,1,5,3,3,5,9,1,1,1,1,1,1,1,1,5,1,0,0,5,1,3,3,5,7,2,5,7,3,7,3,5,1,3,0,1,123,57.4,16.4,158,32.4,9.68,2.74,7.27,2.27
194,Miura,7,1,0,1,7,5,3,3,9,1,1,1,5,1,3,1,1,5,9,1,1,5,4,3,3,7,9,3,5,7,5,7,5,4,1,3,0,1,109,74.8,17.8,161,27.3,9.02,2.97,6.49,2.56
195,Miziya,5,1,0,1,7,7,3,5,5,1,1,1,1,1,7,1,1,7,1,0,0,7,1,3,3,9,5,2,7,7,5,7,7,3,1,3,0,1,85,90.6,21.2,145,37.3,8.96,3.62,6.84,3.1
196,Molo,7,1,1,1,5,5,5,7,5,1,1,1,1,1,5,1,1,3,1,0,0,5,1,2,3,5,3,2,5,5,5,7,5,4,1,3,1,1,86,77.2,14,135,28.01,8.48,3.04,6.6,2.65
197,Monticelli,5,1,0,1,7,7,3,5,5,1,3,3,5,1,7,9,1,7,1,0,0,7,4,3,5,9,5,4,5,5,7,5,7,2,1,3,0,1,85,98.8,22.6,144,30.26,7.86,3.94,5.81,3.33
198,Montsianell,5,1,0,1,5,7,3,5,9,1,1,1,1,1,3,1,1,3,1,0,0,5,1,2,1,7,9,2,7,5,7,5,7,2,1,3,1,1,118,69.2,14,181,35.12,7.76,3.78,5.74,3.24
199,Musa,3,1,0,1,5,5,3,5,3,1,1,1,7,5,5,1,1,5,1,0,0,1,6,2,3,5,3,2,5,5,5,5,5,3,1,3,1,1,85,69.87,13.7,135,29.6,8.5,3.1,6.3,2.7
200,Nembo,5,1,0,1,5,5,3,3,9,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,1,7,5,2,5,5,5,5,5,3,1,3,1,1,103,81.4,15.4,144,30.45,8.27,3.49,6.18,2.96
201,Nerone,5,1,0,1,5,5,3,5,3,1,1,1,1,1,3,1,1,5,1,0,0,5,1,3,5,5,1,5,5,7,5,5,5,3,9,3,1,3,82,68.8,16.9,124,30.48,8.7,3.7,6.2,3
202,Niki,7,1,0,1,7,3,3,3,9,1,1,1,7,5,3,1,1,7,1,0,0,1,5,3,3,5,9,2,5,7,3,7,3,5,1,3,0,1,113,63.2,21.2,162,29.7,9.57,2.48,7.71,2.2
203,Niva,7,1,0,1,7,5,3,3,9,1,1,1,1,1,5,1,1,5,1,0,0,5,1,3,3,9,9,2,5,5,5,5,7,2,1,3,1,1,107,78.8,18,161,31.5,7.99,3.5,6.07,3.06
204,Novara,5,1,0,1,7,5,3,7,3,1,1,1,1,1,7,1,1,7,9,5,9,5,1,3,5,9,5,2,5,5,5,5,7,2,1,3,0,1,78,93.2,22.8,140,31.66,8.11,3.48,5.88,3.03
205,Nuovo Maratelli,5,1,0,1,3,7,3,5,3,1,1,1,1,1,3,1,1,5,9,2,3,5,1,2,1,7,5,2,7,5,7,5,7,2,1,3,2,1,80,66.4,15.6,137,35.09,8.5,3.83,6.29,3.3
206,Okura,7,1,0,1,5,3,1,3,9,1,1,1,1,1,5,1,1,5,9,3,5,5,1,3,5,9,9,1,5,3,5,3,5,2,1,3,1,1,107,76.8,17.8,170,26.8,7.32,3.43,5.08,2.83
207,Olympiada,5,1,0,1,5,5,1,1,9,1,1,1,1,1,1,1,1,5,1,0,0,1,1,3,5,5,7,1,3,7,3,7,3,5,1,3,0,1,110,48,18.2,155,22,9.45,2.49,6.84,2.13
208,Onice,5,1,0,1,5,5,3,3,3,1,1,1,1,1,3,1,1,3,1,0,0,7,1,2,1,5,4,2,7,7,5,7,7,3,1,3,1,1,82,67.78,13.74,136,35.85,8.91,3.65,6.6,3.14
209,Opale,3,1,0,1,5,5,3,3,5,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,1,7,5,2,5,7,5,7,5,3,1,3,1,1,85,64.3,16.1,140,33.6,9.2,3.4,6.9,2.9
210,Orellana,5,1,0,1,7,5,1,3,9,1,1,1,1,1,3,1,1,7,1,0,0,1,1,3,5,9,9,2,7,7,7,7,7,2,1,3,1,1,105,66.4,21,166,41.6,8.52,3.83,6.5,3.33
211,Chinese Originario,5,1,0,1,5,3,3,5,5,1,1,1,1,1,9,1,1,5,1,0,5,5,1,3,5,9,9,2,5,3,7,3,7,2,1,3,0,1,89,104.4,19.6,170,27.69,7.13,3.72,5.18,3.17
212,Orione,7,1,0,1,5,7,1,3,5,1,1,1,1,1,5,1,1,5,1,0,0,5,1,2,3,7,6,2,5,5,7,5,7,2,1,3,1,1,91,80.1,15.4,144,34.54,8.2,3.8,6.1,3.2
214,Ostiglia,5,1,2,9,7,7,3,3,3,1,1,1,1,1,9,9,1,7,9,5,9,5,1,3,5,9,5,2,5,5,5,5,7,2,1,3,0,1,81,111.2,21.2,140,28.52,7.8,3.63,5.61,3.06
215,Panda,5,1,0,1,5,3,7,7,5,1,1,1,1,1,5,1,1,7,1,0,0,5,1,3,5,9,5,2,3,7,3,7,3,5,1,3,1,1,90,82.6,20.8,140,24.17,9.7,2.51,7.4,2.14
216,Pegaso,5,1,0,1,3,5,5,5,5,1,1,1,1,1,5,1,1,3,1,0,0,7,1,2,3,7,3,2,5,7,3,7,3,5,1,3,2,1,90,75.8,13.2,135,27.38,8.98,2.76,7.07,2.36
217,Perla,5,1,0,1,3,3,3,3,5,1,1,1,1,1,3,1,1,5,1,0,0,5,1,3,5,9,5,2,5,3,5,3,5,2,1,3,1,1,86,70,17.4,140,25.25,6.98,3.34,4.99,2.88
218,Perla Rosso,5,1,0,1,5,7,3,3,3,1,1,1,1,1,5,1,1,7,1,0,0,5,1,3,5,9,5,2,3,3,5,3,5,2,6,3,0,1,82,83.2,20.8,145,24.76,7.24,3.37,5.18,2.85
219,Perseo,5,1,0,1,7,3,5,7,5,1,1,1,5,1,3,1,1,5,1,0,0,1,6,3,3,7,3,2,3,7,3,7,3,5,1,3,2,1,90,69.8,18,131,24.01,9.26,2.37,7.34,2.09
220,Piemonte,7,1,0,1,5,7,3,3,5,1,1,3,7,1,5,1,1,5,1,0,0,7,4,2,1,5,7,3,7,5,7,5,7,2,1,3,1,1,91,75.8,15.2,160,35.81,8.04,3.73,6.19,3.25
221,Pierrot,5,1,0,1,7,5,1,3,3,1,1,1,1,1,5,1,1,5,1,0,0,3,1,3,5,7,3,2,5,3,5,3,5,2,1,3,1,1,78,80.6,18.2,125,28.81,7.29,3.35,5.41,2.94
222,Pi'ana,5,1,0,1,7,5,3,5,9,1,1,1,7,5,3,1,1,5,1,0,0,1,5,3,3,3,7,2,5,7,3,7,3,5,1,3,2,1,119,62.6,18.1,157,31.96,9.73,2.5,7.62,2.22
223,Polizesti 28,5,1,0,1,5,5,3,5,1,1,1,1,1,1,3,1,1,5,1,0,0,5,1,3,5,9,3,2,5,5,5,5,7,2,1,3,1,1,99,65.2,17.6,146,29.91,7.76,3.59,5.73,3.05
224,Poseidone,5,1,0,9,7,5,3,5,3,1,1,1,5,1,5,9,9,5,9,2,3,5,5,3,5,5,5,4,7,7,7,7,7,3,1,3,2,1,82,78.8,17.6,137,39.8,9.34,3.76,7.1,3.2
225,Primo,5,1,0,1,5,7,1,1,5,1,1,1,1,1,5,1,1,3,1,0,0,1,1,2,3,7,3,2,5,7,5,7,5,4,1,3,1,1,90,75.6,11.2,135,30.14,8.88,3.04,6.98,2.69
226,Prometeo,5,1,0,1,7,5,5,7,5,1,3,3,7,1,7,1,1,7,1,0,0,7,4,3,3,9,7,2,5,3,5,5,5,2,1,3,1,1,89,90.6,20.2,150,29.51,7.42,3.37,5.77,2.99
227,Puebla,5,1,0,1,5,5,3,5,7,1,1,1,1,1,3,1,1,5,9,3,5,3,1,3,5,9,7,2,7,7,7,5,7,2,1,3,1,1,107,68.6,19,158,39.1,9.01,3.89,6.24,3.26
228,Puma,7,9,2,9,5,5,5,5,3,1,1,1,7,5,3,9,1,5,1,0,0,1,5,3,3,3,4,2,5,7,5,7,5,3,1,3,1,1,85,54.89,16.3,135,32.75,9.1,3.1,6.7,2.7
229,Puntal,7,1,0,1,7,5,3,3,9,1,1,1,7,5,3,1,1,5,1,0,0,1,5,3,5,3,7,1,5,7,3,7,3,5,1,3,2,1,113,62.2,19,154,25.6,8.7,2.4,6.8,2.2
231,Razza77,5,1,0,1,5,3,3,5,3,1,1,1,1,1,9,1,1,5,1,0,0,9,1,3,3,9,7,2,7,7,7,7,7,3,1,3,0,1,83,100.8,17.2,150,35.67,9.25,3.76,6.73,3.14
232,Rea,5,1,0,1,7,7,1,3,9,1,1,1,1,1,7,1,1,7,1,0,0,1,1,3,5,9,5,3,3,7,3,7,3,5,1,3,0,1,105,90.6,23.6,145,24.3,9.2,2.6,7,2.3
233,Redi,5,1,0,1,7,5,3,5,7,1,1,3,5,1,7,1,1,5,1,0,0,7,4,3,5,9,7,2,7,7,7,7,7,3,1,3,1,1,94,92,19.6,150,41.19,9.11,3.95,6.93,3.31
234,Ribe,5,1,0,1,7,7,3,5,5,1,1,3,5,1,5,1,1,5,1,0,0,5,4,2,3,5,5,3,7,7,5,7,5,3,1,3,1,1,92,88.8,18.8,150,36.32,9.28,3.42,7.16,2.94
235,Ribe (Euribe),5,1,0,1,3,5,3,3,5,1,1,5,5,1,5,1,1,5,1,0,0,5,5,3,3,7,7,3,5,7,5,7,5,3,1,3,1,1,89,82.8,17.8,150,31.52,9.28,3.35,6.95,2.81
236,Rinaldo Bersani,5,1,0,1,7,5,3,5,5,1,1,1,5,1,7,1,1,7,9,5,5,5,5,3,5,9,7,3,7,7,5,7,5,3,1,3,0,1,89,97.6,22.2,150,36.77,9.49,3.51,7.32,2.97
237,Ringo,5,1,0,1,5,7,3,5,5,1,1,1,1,3,5,1,1,5,9,3,5,5,1,3,3,5,7,2,5,7,5,7,5,3,1,3,1,1,89,84.6,17.4,148,30.14,8.99,3.33,6.67,2.81
238,Ripallo,5,1,0,1,5,5,3,3,7,1,1,1,7,1,3,1,1,7,1,0,0,1,5,3,5,9,7,2,5,7,3,7,3,5,1,3,2,1,124,66,21.8,167,29.47,9.95,2.57,7.67,2.35
240,Rodeo,5,1,0,1,3,5,3,5,3,1,1,1,1,1,3,1,1,5,1,0,0,5,1,2,3,5,3,2,5,5,5,7,5,3,1,3,1,1,80,63.4,14.2,127,28.72,8.41,3.09,6.65,2.71
241,Roma,3,1,0,1,7,7,3,7,5,1,1,1,1,1,9,1,1,5,1,0,0,5,1,3,3,9,7,2,7,7,5,7,7,3,1,3,1,1,89,101.1,16.6,155,40.26,9.4,3.7,7,3.1
242,Rombo,5,1,0,1,5,7,1,1,5,1,1,1,1,1,5,1,1,3,1,0,0,1,1,1,1,7,5,2,5,7,5,7,5,4,1,3,2,1,90,66.58,13.3,140,31.71,9.3,3.1,7,2.7
243,Romolo,5,1,0,1,3,7,3,5,7,1,1,3,7,1,1,1,1,5,1,0,0,7,4,3,3,7,7,4,7,7,5,7,7,3,1,3,2,1,95,57.8,18.4,147,39.77,8.93,3.68,6.8,3.1
244,Ronaldo,5,1,0,1,5,5,1,3,5,1,1,1,1,1,3,1,1,5,9,2,3,1,1,3,3,7,5,2,5,7,5,7,5,3,1,3,1,1,87,69.3,16.1,134,34.13,9.1,3.3,6.5,2.9
245,Rosa Marchetti,5,1,0,1,5,3,3,5,3,1,1,1,1,1,5,1,1,7,1,0,0,9,1,3,3,9,3,2,5,7,5,5,5,3,1,3,1,1,81,85.4,21.2,135,32.11,8.68,3.39,6.16,2.87
246,Roxani,3,1,0,1,5,7,3,3,9,1,1,1,1,1,3,1,1,5,9,3,5,5,1,2,3,9,9,2,7,7,5,7,5,3,1,3,0,1,117,74.6,19.2,173,39.2,9.27,3.43,6.72,2.88
247,RTID3854,5,1,0,1,7,5,1,1,9,1,1,1,7,4,1,1,1,5,1,0,0,1,5,3,5,1,9,2,3,7,3,7,3,5,1,3,2,1,0,0,0,0,0,0,0,0,0
248,RTID3858,5,9,2,1,3,3,1,1,9,1,1,1,7,5,1,1,1,3,9,2,3,5,6,3,5,1,9,2,3,7,3,7,3,4,1,3,1,1,0,0,0,0,0,0,0,0,0
249,Ruille,3,1,0,1,5,5,1,5,9,1,1,1,1,1,3,1,1,5,1,0,0,5,1,3,3,7,3,2,5,7,5,7,3,4,1,3,0,1,103,60.6,16.2,131,27,10.28,2.82,7.15,2.44
250,S. Andrea,5,1,0,1,7,5,5,7,5,1,1,1,1,1,7,1,1,5,9,2,3,9,1,3,5,9,5,1,5,7,7,7,7,3,1,3,1,1,88,100,17.4,145,34.35,8.87,3.75,6.53,3.12
251,Salvo,3,1,0,1,7,3,3,3,5,1,1,1,1,1,7,1,1,5,1,0,0,1,1,3,5,7,6,1,5,7,3,7,3,5,1,3,1,1,91,91.2,18.5,142,25.42,9.7,2.4,7.4,2.1
252,Samba,5,1,0,1,7,5,3,3,5,1,1,1,1,1,5,1,1,5,9,4,1,7,1,3,3,9,6,1,7,7,7,7,7,3,1,3,1,1,88,87.1,17.8,147,43.22,9.4,4,6.8,3.3
253,Sambuc,5,1,0,1,7,5,3,7,9,1,1,1,1,1,3,1,1,7,1,0,0,5,1,3,5,9,7,2,5,7,3,7,3,5,1,3,0,1,114,69.6,21.8,159,31.9,11.25,2.72,8.37,2.3
